"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241202","경인선","제물포","12380","11982","20241205"
"20241202","1호선","종각","43248","42703","20241205"
"20241202","1호선","종로3가","25920","23078","20241205"
"20241202","5호선","종로3가","14464","14302","20241205"
"20241202","3호선","종로3가","11470","12692","20241205"
"20241202","1호선","종로5가","24799","24400","20241205"
"20241202","2호선","종합운동장","8531","9743","20241205"
"20241202","9호선2~3단계","종합운동장","5433","5437","20241205"
"20241202","경인선","주안","19945","18139","20241205"
"20241202","일산선","주엽","10907","11108","20241205"
"20241202","분당선","죽전","15177","17110","20241205"
"20241202","7호선","중계","16722","15439","20241205"
"20241202","7호선","중곡","12239","11449","20241205"
"20241202","경인선","중동","10151","9395","20241205"
"20241202","중앙선","중랑","5914","5642","20241205"
"20241202","안산선","중앙","20348","20908","20241205"
"20241202","9호선2~3단계","중앙보훈병원","14228","12474","20241205"
"20241202","7호선","중화","11700","11751","20241205"
"20241202","9호선","증미","9389","9090","20241205"
"20241202","6호선","증산(명지대앞)","10511","10536","20241205"
"20241202","3호선","지축","8423","8468","20241205"
"20241202","중앙선","지평","59","55","20241205"
"20241202","경원선","지행","6951","7096","20241205"
"20241202","경부선","직산","1105","1107","20241205"
"20241202","경부선","진위","1939","1810","20241205"
"20241202","경원선","창동","3","0","20241205"
"20241202","4호선","창동","28925","30261","20241205"
"20241202","6호선","창신","4155","3565","20241205"
"20241202","경춘선","천마산","1732","1541","20241205"
"20241202","경부선","천안","7918","7073","20241205"
"20241202","7호선","천왕","13069","12734","20241205"
"20241202","5호선","천호(풍납토성)","20687","20495","20241205"
"20241202","8호선","천호(풍납토성)","18453","20496","20241205"
"20241202","7호선","철산","23639","24136","20241205"
"20241202","5호선","청구","4356","3871","20241205"
"20241202","6호선","청구","4106","4218","20241205"
"20241202","7호선","청담","20982","22741","20241205"
"20241202","공항철도 1호선","청라국제도시","8209","7844","20241205"
"20241202","1호선","청량리(서울시립대입구)","24444","24142","20241205"
"20241202","경원선","청량리(서울시립대입구)","16817","18179","20241205"
"20241202","분당선","청명","5407","5196","20241205"
"20241202","경원선","청산","150","117","20241205"
"20241202","경춘선","청평","1810","1663","20241205"
"20241202","경강선","초월","4273","4128","20241205"
"20241202","안산선","초지","5828","5924","20241205"
"20241202","4호선","총신대입구(이수)","21289","22800","20241205"
"20241202","경춘선","춘천","1645","1739","20241205"
"20241202","4호선","충무로","35477","35826","20241205"
"20241202","3호선","충무로","9","0","20241205"
"20241202","5호선","충정로(경기대입구)","5667","5889","20241205"
"20241202","2호선","충정로(경기대입구)","11482","12161","20241205"
"20241202","경의선","탄현","8746","8285","20241205"
"20241202","장항선","탕정","2069","1865","20241205"
"20241202","7호선","태릉입구","9512","9233","20241205"
"20241202","6호선","태릉입구","6125","7081","20241205"
"20241202","분당선","태평","14190","13686","20241205"
"20241202","경춘선","퇴계원","3918","3568","20241205"
"20241202","경의선","파주","1745","1373","20241205"
"20241202","경강선","판교","6596","6306","20241205"
"20241202","중앙선","팔당","684","706","20241205"
"20241202","경춘선","평내호평","7244","6959","20241205"
"20241202","과천선","평촌","20631","20010","20241205"
"20241202","경부선","평택","13899","14131","20241205"
"20241202","경부선","평택지제","4722","4426","20241205"
"20241202","경의선","풍산","6742","6235","20241205"
"20241202","7호선","하계","20573","19389","20241205"
"20241202","5호선","하남검단산","7053","6709","20241205"
"20241202","5호선","하남시청(덕풍?신장)","9537","9103","20241205"
"20241202","5호선","하남풍산","5233","5105","20241205"
"20241202","7호선","학동","27413","28159","20241205"
"20241202","3호선","학여울","2252","2419","20241205"
"20241202","6호선","한강진","8373","9722","20241205"
"20241202","경의선","한국항공대","3343","3199","20241205"
"20241202","경원선","한남","3975","3848","20241205"
"20241202","안산선","한대앞","11017","11301","20241205"
"20241202","4호선","한성대입구(삼선교)","15662","15103","20241205"
"20241202","9호선2~3단계","한성백제","3354","2951","20241205"
"20241202","2호선","한양대","15187","16924","20241205"
"20241202","분당선","한티","15723","17216","20241205"
"20241202","6호선","합정","13349","12975","20241205"
"20241202","2호선","합정","30906","32917","20241205"
"20241202","5호선","행당","8911","8038","20241205"
"20241202","경의선","행신","8936","9220","20241205"
"20241202","4호선","혜화","34872","34529","20241205"
"20241202","수인선","호구포","4277","4421","20241205"
"20241202","2호선","홍대입구","68000","70035","20241205"
"20241202","공항철도 1호선","홍대입구","14249","13191","20241205"
"20241202","경의선","홍대입구","2000","2402","20241205"
"20241202","3호선","홍제","19737","18947","20241205"
"20241202","우이신설선","화계","3994","3911","20241205"
"20241202","5호선","화곡","31622","29529","20241205"
"20241202","6호선","화랑대(서울여대입구)","13931","11324","20241205"
"20241202","경부선","화서","12568","11979","20241205"
"20241202","일산선","화정","18952","19146","20241205"
"20241202","중앙선","회기","29426","29008","20241205"
"20241202","경원선","회룡","14184","13827","20241205"
"20241202","4호선","회현(남대문시장)","30947","32303","20241205"
"20241202","6호선","효창공원앞","8562","8042","20241205"
"20241202","경의선","효창공원앞","3765","4230","20241205"
"20241202","9호선","흑석(중앙대입구)","10883","11417","20241205"
"20241201","우이신설선","4.19민주묘지","2078","1920","20241204"
"20241201","경원선","가능","4419","4253","20241204"
"20241201","8호선","가락시장","4652","5534","20241204"
"20241201","3호선","가락시장","4972","5054","20241204"
"20241201","7호선","가산디지털단지","10777","10984","20241204"
"20241201","경부선","가산디지털단지","7150","8028","20241204"
"20241201","9호선","가양","14685","14257","20241204"
"20241201","우이신설선","가오리","2743","2629","20241204"
"20241201","경의선","가좌","3401","3577","20241204"
"20241201","분당선","가천대","4550","5298","20241204"
"20241201","경춘선","가평","1705","1430","20241204"
"20241201","경인선","간석","3617","3392","20241204"
"20241201","경춘선","갈매","1572","1427","20241204"
"20241201","2호선","강남","36314","35089","20241204"
"20241201","분당선","강남구청","3566","4393","20241204"
"20241201","7호선","강남구청","6611","7304","20241204"
"20241201","5호선","강동","10832","10768","20241204"
"20241201","8호선","강동구청","5592","5738","20241204"
"20241201","경의선","강매","1695","1552","20241204"
"20241201","2호선","강변(동서울터미널)","22274","22493","20241204"
"20241201","5호선","강일","3615","3331","20241204"
"20241201","경춘선","강촌","511","427","20241204"
"20241201","5호선","개롱","3697","4075","20241204"
"20241201","경인선","개봉","14350","13875","20241204"
"20241201","분당선","개포동","2761","2795","20241204"
"20241201","9호선","개화","1280","1086","20241204"
"20241201","5호선","개화산","3362","3317","20241204"
"20241201","5호선","거여","5318","5198","20241204"
"20241201","2호선","건대입구","29987","30253","20241204"
"20241201","7호선","건대입구","9638","10079","20241204"
"20241201","공항철도 1호선","검암","3797","3837","20241204"
"20241201","경강선","경기광주","4444","4486","20241204"
"20241201","과천선","경마공원","17178","17118","20241204"
"20241201","3호선","경복궁(정부서울청사)","15992","16354","20241204"
"20241201","3호선","경찰병원","3238","3331","20241204"
"20241201","공항철도 1호선","계양","7715","7269","20241204"
"20241201","5호선","고덕","5176","5187","20241204"
"20241201","6호선","고려대(종암)","4940","5037","20241204"
"20241201","수인선","고색","2300","2378","20241204"
"20241201","9호선","고속터미널","14526","21710","20241204"
"20241201","3호선","고속터미널","53566","50211","20241204"
"20241201","7호선","고속터미널","17065","11131","20241204"
"20241201","안산선","고잔","5350","5195","20241204"
"20241201","경의선","곡산","383","394","20241204"
"20241201","경강선","곤지암","1671","1725","20241204"
"20241201","공항철도 1호선","공덕","1867","2635","20241204"
"20241201","6호선","공덕","8797","8469","20241204"
"20241201","경의선","공덕","2935","2124","20241204"
"20241201","5호선","공덕","5968","5942","20241204"
"20241201","7호선","공릉(서울과학기술대)","7290","7434","20241204"
"20241201","9호선","공항시장","2017","2280","20241204"
"20241201","공항철도 1호선","공항화물청사","970","1000","20241204"
"20241201","과천선","과천","4279","3951","20241204"
"20241201","경부선","관악","5362","5124","20241204"
"20241201","신림선","관악산(서울대)","2735","2841","20241204"
"20241201","5호선","광나루(장신대)","8222","8036","20241204"
"20241201","경부선","광명","3604","2512","20241204"
"20241201","7호선","광명사거리","13015","13109","20241204"
"20241201","경원선","광운대","4925","5131","20241204"
"20241201","5호선","광화문(세종문화회관)","14702","15209","20241204"
"20241201","6호선","광흥창(서강)","5112","5002","20241204"
"20241201","2호선","교대(법원.검찰청)","11396","13737","20241204"
"20241201","3호선","교대(법원.검찰청)","6664","3546","20241204"
"20241201","경부선","구로","12532","12800","20241204"
"20241201","2호선","구로디지털단지","29034","28449","20241204"
"20241201","분당선","구룡","1798","1880","20241204"
"20241201","중앙선","구리","5594","6052","20241204"
"20241201","9호선","구반포","386","402","20241204"
"20241201","6호선","구산","4850","3711","20241204"
"20241201","분당선","구성","4018","4109","20241204"
"20241201","2호선","구의(광진구청)","14149","14141","20241204"
"20241201","경인선","구일","14994","17882","20241204"
"20241201","3호선","구파발","13809","13696","20241204"
"20241201","중앙선","국수","497","466","20241204"
"20241201","9호선","국회의사당","7080","6533","20241204"
